CMDLINE /home/shuki/anaconda3/envs/torch/bin/python3.8 triplets_gui.py
MEM 11069.593750 1616579844.1681
MEM 11069.593750 1616579844.2689
MEM 11069.593750 1616579844.3695
MEM 11069.593750 1616579844.4700
MEM 11069.582031 1616579844.5706
MEM 11069.582031 1616579844.6708
MEM 11069.582031 1616579844.7710
MEM 11069.582031 1616579844.8713
MEM 11069.582031 1616579844.9715
MEM 11069.582031 1616579845.0718
MEM 11069.582031 1616579845.1720
MEM 11069.582031 1616579845.2724
MEM 11069.582031 1616579845.3728
MEM 11069.730469 1616579845.4730
MEM 11069.730469 1616579845.5733
MEM 11081.843750 1616579845.6735
MEM 11083.906250 1616579845.7737
MEM 11086.484375 1616579845.8740
MEM 11147.843750 1616579845.9743
MEM 11209.976562 1616579846.0745
MEM 11211.781250 1616579846.1748
MEM 11275.976562 1616579846.2751
MEM 11337.851562 1616579846.3753
MEM 11339.914062 1616579846.4756
MEM 11339.914062 1616579846.5758
MEM 11403.851562 1616579846.6762
MEM 11403.851562 1616579846.7765
MEM 11467.789062 1616579846.8767
MEM 11529.921875 1616579846.9770
MEM 11531.726562 1616579847.0772
MEM 11593.859375 1616579847.1775
MEM 11595.921875 1616579847.2778
MEM 11659.859375 1616579847.3780
MEM 11659.859375 1616579847.4783
MEM 11069.730469 1616579847.5785
MEM 11069.730469 1616579847.6788
MEM 11069.730469 1616579847.7790
MEM 11069.730469 1616579847.8793
MEM 11093.960938 1616579847.9795
MEM 11157.898438 1616579848.0797
MEM 11219.773438 1616579848.1799
MEM 11221.835938 1616579848.2802
MEM 11285.773438 1616579848.3805
MEM 11285.773438 1616579848.4808
MEM 11347.906250 1616579848.5810
MEM 11349.968750 1616579848.6813
MEM 11406.429688 1616579848.7816
MEM 11413.906250 1616579848.8818
MEM 11477.843750 1616579848.9821
MEM 11478.875000 1616579849.0824
MEM 11541.781250 1616579849.1826
MEM 11550.804688 1616579849.2829
MEM 11605.976562 1616579849.3831
MEM 11667.851562 1616579849.4834
MEM 11669.914062 1616579849.5837
MEM 11069.730469 1616579849.6839
MEM 11069.730469 1616579849.7842
MEM 11069.730469 1616579849.8845
MEM 11069.730469 1616579849.9847
MEM 11103.757812 1616579850.0849
MEM 11165.890625 1616579850.1852
MEM 11167.953125 1616579850.2854
MEM 11167.953125 1616579850.3857
MEM 11231.890625 1616579850.4859
MEM 11293.765625 1616579850.5862
MEM 11295.828125 1616579850.6864
MEM 11357.960938 1616579850.7867
MEM 11359.765625 1616579850.8870
MEM 11421.898438 1616579850.9872
MEM 11465.984375 1616579851.0875
MEM 11487.898438 1616579851.1878
MEM 11487.898438 1616579851.2880
MEM 11551.835938 1616579851.3883
MEM 11551.835938 1616579851.4886
MEM 11615.773438 1616579851.5888
MEM 11615.773438 1616579851.6891
MEM 11679.968750 1616579851.7893
MEM 10315.582031 1616579851.8896
MEM 10315.582031 1616579851.9899
MEM 10315.582031 1616579852.0904
MEM 10315.582031 1616579852.1911
MEM 10315.582031 1616579852.2916
MEM 10315.582031 1616579852.3922
MEM 10315.582031 1616579852.4928
MEM 10315.582031 1616579852.5934
MEM 10315.582031 1616579852.6940
MEM 10315.582031 1616579852.7946
MEM 10315.582031 1616579852.8952
MEM 10315.582031 1616579852.9958
MEM 10315.582031 1616579853.0964
MEM 10315.582031 1616579853.1970
MEM 10315.582031 1616579853.2976
MEM 10315.582031 1616579853.3981
MEM 10315.582031 1616579853.4987
MEM 10315.582031 1616579853.5993
MEM 10315.582031 1616579853.6997
MEM 10315.582031 1616579853.8003
MEM 10315.582031 1616579853.9009
MEM 10315.582031 1616579854.0015
MEM 10315.582031 1616579854.1021
MEM 10315.582031 1616579854.2027
MEM 10315.582031 1616579854.3033
MEM 10315.582031 1616579854.4039
MEM 10315.582031 1616579854.5045
MEM 10315.582031 1616579854.6051
MEM 10315.582031 1616579854.7056
MEM 10315.582031 1616579854.8062
MEM 10315.582031 1616579854.9069
MEM 10315.582031 1616579855.0074
MEM 10315.582031 1616579855.1077
MEM 10315.582031 1616579855.2080
MEM 10315.582031 1616579855.3086
MEM 10315.582031 1616579855.4091
MEM 10315.582031 1616579855.5097
MEM 10315.582031 1616579855.6099
MEM 10315.582031 1616579855.7105
MEM 10315.582031 1616579855.8108
MEM 10315.582031 1616579855.9113
MEM 10315.582031 1616579856.0119
MEM 10315.582031 1616579856.1125
MEM 10315.582031 1616579856.2137
MEM 10315.582031 1616579856.3143
MEM 10315.582031 1616579856.4149
MEM 10315.582031 1616579856.5154
MEM 10315.582031 1616579856.6159
MEM 10315.582031 1616579856.7162
MEM 10315.582031 1616579856.8164
MEM 10315.582031 1616579856.9167
MEM 10315.582031 1616579857.0170
MEM 10315.582031 1616579857.1175
MEM 10315.582031 1616579857.2181
MEM 10315.582031 1616579857.3187
MEM 10315.582031 1616579857.4190
MEM 10315.582031 1616579857.5195
MEM 10315.582031 1616579857.6200
MEM 10315.582031 1616579857.7206
MEM 10315.582031 1616579857.8212
MEM 10315.582031 1616579857.9218
MEM 10315.582031 1616579858.0223
MEM 10315.582031 1616579858.1228
MEM 10315.582031 1616579858.2233
MEM 10315.582031 1616579858.3239
MEM 10315.582031 1616579858.4245
MEM 10315.582031 1616579858.5248
MEM 10315.582031 1616579858.6253
MEM 10315.582031 1616579858.7259
MEM 10315.582031 1616579858.8262
MEM 10315.582031 1616579858.9268
MEM 10315.582031 1616579859.0274
MEM 10315.582031 1616579859.1280
MEM 10315.582031 1616579859.2285
MEM 10315.582031 1616579859.3291
MEM 10315.582031 1616579859.4297
MEM 10315.582031 1616579859.5302
MEM 10315.582031 1616579859.6308
MEM 10315.582031 1616579859.7314
MEM 10315.582031 1616579859.8319
MEM 10315.582031 1616579859.9325
MEM 10315.582031 1616579860.0331
MEM 10315.582031 1616579860.1334
MEM 10315.582031 1616579860.2340
MEM 10315.582031 1616579860.3346
MEM 10315.582031 1616579860.4352
MEM 10315.582031 1616579860.5358
MEM 10315.582031 1616579860.6363
MEM 10315.582031 1616579860.7369
MEM 10315.582031 1616579860.8375
MEM 10315.582031 1616579860.9381
MEM 10315.582031 1616579861.0386
MEM 10315.582031 1616579861.1392
MEM 10315.582031 1616579861.2398
MEM 10315.582031 1616579861.3404
MEM 10315.582031 1616579861.4410
MEM 10315.582031 1616579861.5415
MEM 10315.582031 1616579861.6421
MEM 10315.582031 1616579861.7426
MEM 10315.582031 1616579861.8432
MEM 10315.582031 1616579861.9438
MEM 10315.582031 1616579862.0444
MEM 10315.582031 1616579862.1450
MEM 10315.582031 1616579862.2456
MEM 10315.582031 1616579862.3462
MEM 10315.582031 1616579862.4468
MEM 10315.582031 1616579862.5474
MEM 10315.582031 1616579862.6479
MEM 10315.582031 1616579862.7485
MEM 10315.582031 1616579862.8491
MEM 10315.582031 1616579862.9493
MEM 10315.582031 1616579863.0496
MEM 10315.582031 1616579863.1498
MEM 10315.582031 1616579863.2501
MEM 10315.582031 1616579863.3503
MEM 10315.582031 1616579863.4506
MEM 10315.582031 1616579863.5509
MEM 10315.593750 1616579863.6510
MEM 10444.328125 1616579863.7513
MEM 10577.332031 1616579863.8515
MEM 10619.593750 1616579863.9518
MEM 10619.593750 1616579864.0520
MEM 10661.867188 1616579864.1523
MEM 10773.710938 1616579864.2525
MEM 10903.105469 1616579864.3527
MEM 10903.105469 1616579864.4530
MEM 10964.980469 1616579864.5532
MEM 10964.980469 1616579864.6535
MEM 11027.113281 1616579864.7538
MEM 11088.988281 1616579864.8540
MEM 11088.988281 1616579864.9543
MEM 11151.121094 1616579865.0546
MEM 11212.996094 1616579865.1548
MEM 11246.769531 1616579865.2551
MEM 11275.128906 1616579865.3553
MEM 11337.003906 1616579865.4556
MEM 11461.011719 1616579865.5559
MEM 11461.011719 1616579865.6561
MEM 10721.824219 1616579865.7564
MEM 10341.824219 1616579865.8567
MEM 10341.824219 1616579865.9577
MEM 10453.914062 1616579866.0579
MEM 10571.648438 1616579866.1582
MEM 10619.300781 1616579866.2585
MEM 10752.800781 1616579866.3588
MEM 10872.382812 1616579866.4590
MEM 10899.191406 1616579866.5592
MEM 10901.253906 1616579866.6595
MEM 10901.253906 1616579866.7598
MEM 10963.128906 1616579866.8600
MEM 10965.191406 1616579866.9603
MEM 11027.066406 1616579867.0606
MEM 11029.128906 1616579867.1609
MEM 11029.128906 1616579867.2612
MEM 11093.066406 1616579867.3614
MEM 11093.066406 1616579867.4617
MEM 11157.261719 1616579867.5620
MEM 11157.261719 1616579867.6622
MEM 11219.136719 1616579867.7625
MEM 11221.199219 1616579867.8628
MEM 11283.074219 1616579867.9631
MEM 11300.605469 1616579868.0634
MEM 11349.074219 1616579868.1636
MEM 11411.207031 1616579868.2639
MEM 11413.269531 1616579868.3642
MEM 11475.144531 1616579868.4644
MEM 10315.457031 1616579868.5648
MEM 10315.457031 1616579868.6651
MEM 10330.742188 1616579868.7653
MEM 10453.406250 1616579868.8656
MEM 10569.878906 1616579868.9658
MEM 10656.699219 1616579869.0661
MEM 10740.945312 1616579869.1663
MEM 10837.609375 1616579869.2666
MEM 10974.730469 1616579869.3668
MEM 10976.792969 1616579869.4670
MEM 11038.667969 1616579869.5673
MEM 11040.730469 1616579869.6675
MEM 11040.730469 1616579869.7678
MEM 11104.667969 1616579869.8681
MEM 11104.667969 1616579869.9683
MEM 11168.605469 1616579870.0686
MEM 11168.605469 1616579870.1689
MEM 11232.800781 1616579870.2692
MEM 11232.800781 1616579870.3694
MEM 11296.738281 1616579870.4697
MEM 11296.738281 1616579870.5700
MEM 11358.613281 1616579870.6702
MEM 11360.675781 1616579870.7705
MEM 11398.058594 1616579870.8708
MEM 11424.613281 1616579870.9711
MEM 11488.808594 1616579871.0713
MEM 11488.808594 1616579871.1716
MEM 10967.218750 1616579871.2719
MEM 10336.968750 1616579871.3721
MEM 10336.968750 1616579871.4724
MEM 10336.968750 1616579871.5726
MEM 10336.968750 1616579871.6732
MEM 10336.968750 1616579871.7738
MEM 10336.968750 1616579871.8744
MEM 10336.968750 1616579871.9750
MEM 10336.968750 1616579872.0756
MEM 10336.968750 1616579872.1762
MEM 10336.968750 1616579872.2768
MEM 10336.968750 1616579872.3775
MEM 10336.968750 1616579872.4781
MEM 10336.968750 1616579872.5787
MEM 10336.968750 1616579872.6793
MEM 10336.968750 1616579872.7799
MEM 10336.968750 1616579872.8805
MEM 10336.968750 1616579872.9811
MEM 10336.968750 1616579873.0817
MEM 10336.968750 1616579873.1823
MEM 10336.968750 1616579873.2829
MEM 10336.968750 1616579873.3834
MEM 10336.968750 1616579873.4840
MEM 10336.968750 1616579873.5846
MEM 10336.968750 1616579873.6852
MEM 10336.968750 1616579873.7858
MEM 10336.968750 1616579873.8862
MEM 10336.968750 1616579873.9867
MEM 10336.968750 1616579874.0874
MEM 10336.968750 1616579874.1880
MEM 10336.968750 1616579874.2886
MEM 10336.968750 1616579874.3891
MEM 10336.968750 1616579874.4897
MEM 10336.968750 1616579874.5903
MEM 10336.968750 1616579874.6909
MEM 10336.968750 1616579874.7914
MEM 10336.968750 1616579874.8917
MEM 10336.968750 1616579874.9919
MEM 10336.968750 1616579875.0922
MEM 10336.968750 1616579875.1924
MEM 10336.968750 1616579875.2927
MEM 10336.968750 1616579875.3930
MEM 10336.968750 1616579875.4934
MEM 10336.968750 1616579875.5936
MEM 10350.371094 1616579875.6939
MEM 10472.125000 1616579875.7942
MEM 10575.226562 1616579875.8944
MEM 10673.660156 1616579875.9947
MEM 10761.289062 1616579876.0949
MEM 10889.886719 1616579876.1952
MEM 11010.988281 1616579876.2955
MEM 11076.187500 1616579876.3957
MEM 11080.054688 1616579876.4959
MEM 11140.125000 1616579876.5962
MEM 11202.257812 1616579876.6964
MEM 11204.320312 1616579876.7967
MEM 11204.320312 1616579876.8970
MEM 11268.257812 1616579876.9972
MEM 11268.257812 1616579877.0975
MEM 11332.195312 1616579877.1977
MEM 11332.195312 1616579877.2980
MEM 11396.132812 1616579877.3982
MEM 11458.265625 1616579877.4986
MEM 11460.328125 1616579877.5988
MEM 11524.265625 1616579877.6991
MEM 11524.265625 1616579877.7993
MEM 11586.140625 1616579877.8996
MEM 11588.203125 1616579877.9998
MEM 10315.718750 1616579878.1002
MEM 10315.718750 1616579878.2005
MEM 10334.144531 1616579878.3007
MEM 10424.121094 1616579878.4010
MEM 10526.906250 1616579878.5013
MEM 10567.074219 1616579878.6016
MEM 10660.882812 1616579878.7018
MEM 10746.457031 1616579878.8021
MEM 10795.949219 1616579878.9023
MEM 10934.863281 1616579879.0026
MEM 10986.929688 1616579879.1028
MEM 11093.386719 1616579879.2030
MEM 11095.191406 1616579879.3032
MEM 11157.324219 1616579879.4035
MEM 11159.386719 1616579879.5037
MEM 11221.261719 1616579879.6040
MEM 11223.324219 1616579879.7043
MEM 11275.917969 1616579879.8045
MEM 11287.261719 1616579879.9048
MEM 11349.394531 1616579880.0050
MEM 11351.199219 1616579880.1053
MEM 11414.621094 1616579880.2056
MEM 11415.394531 1616579880.3058
MEM 11479.332031 1616579880.4061
MEM 11543.269531 1616579880.5064
MEM 11543.269531 1616579880.6066
MEM 11607.207031 1616579880.7069
MEM 11647.941406 1616579880.8072
MEM 10315.785156 1616579880.9074
MEM 10332.148438 1616579881.0077
MEM 10434.242188 1616579881.1080
MEM 10434.242188 1616579881.2082
MEM 10530.484375 1616579881.3084
MEM 10530.484375 1616579881.4087
MEM 10530.484375 1616579881.5089
MEM 10587.195312 1616579881.6092
MEM 10677.929688 1616579881.7094
MEM 10762.980469 1616579881.8097
MEM 10891.566406 1616579881.9099
MEM 10924.046875 1616579882.0102
MEM 10924.046875 1616579882.1104
MEM 10970.964844 1616579882.2107
MEM 11068.359375 1616579882.3109
MEM 11130.234375 1616579882.4111
MEM 11130.234375 1616579882.5114
MEM 11192.367188 1616579882.6117
MEM 11192.367188 1616579882.7119
MEM 11254.242188 1616579882.8122
MEM 11254.242188 1616579882.9124
MEM 11316.375000 1616579883.0127
MEM 11316.375000 1616579883.1130
MEM 11378.250000 1616579883.2132
MEM 11378.250000 1616579883.3134
MEM 11440.382812 1616579883.4137
MEM 11440.382812 1616579883.5139
MEM 11502.257812 1616579883.6142
MEM 11564.390625 1616579883.7145
MEM 11626.265625 1616579883.8147
MEM 11626.265625 1616579883.9150
MEM 10315.761719 1616579884.0153
MEM 10315.761719 1616579884.1155
MEM 10315.761719 1616579884.2158
MEM 10315.761719 1616579884.3164
MEM 10315.761719 1616579884.4170
MEM 10315.761719 1616579884.5175
MEM 10315.761719 1616579884.6181
MEM 10315.761719 1616579884.7187
MEM 10315.761719 1616579884.8193
MEM 10315.761719 1616579884.9199
MEM 10315.761719 1616579885.0205
MEM 10315.761719 1616579885.1211
MEM 10315.761719 1616579885.2217
MEM 10315.761719 1616579885.3222
MEM 10315.761719 1616579885.4228
MEM 10315.761719 1616579885.5234
MEM 10315.761719 1616579885.6239
MEM 10315.761719 1616579885.7245
MEM 10315.761719 1616579885.8251
MEM 10315.761719 1616579885.9257
MEM 10315.761719 1616579886.0263
MEM 10315.761719 1616579886.1269
MEM 10315.761719 1616579886.2275
MEM 10315.761719 1616579886.3280
MEM 10315.761719 1616579886.4286
MEM 10315.761719 1616579886.5292
MEM 10315.761719 1616579886.6298
MEM 10315.761719 1616579886.7303
MEM 10315.761719 1616579886.8309
MEM 10315.761719 1616579886.9313
MEM 10315.761719 1616579887.0319
MEM 10315.761719 1616579887.1325
MEM 10315.761719 1616579887.2330
MEM 10315.761719 1616579887.3336
MEM 10315.761719 1616579887.4341
MEM 10315.761719 1616579887.5344
MEM 10315.761719 1616579887.6347
MEM 10315.761719 1616579887.7350
MEM 10315.761719 1616579887.8353
MEM 10315.761719 1616579887.9359
MEM 10315.761719 1616579888.0364
MEM 10315.761719 1616579888.1370
MEM 10315.761719 1616579888.2376
MEM 10315.761719 1616579888.3379
MEM 10315.761719 1616579888.4382
MEM 10315.761719 1616579888.5387
MEM 10315.761719 1616579888.6393
MEM 10315.761719 1616579888.7398
MEM 10315.761719 1616579888.8404
MEM 10315.761719 1616579888.9410
MEM 10315.761719 1616579889.0416
MEM 10315.761719 1616579889.1418
MEM 10315.761719 1616579889.2421
MEM 10315.792969 1616579889.3424
MEM 10315.792969 1616579889.4426
MEM 10315.792969 1616579889.5429
MEM 10315.792969 1616579889.6430
MEM 10315.792969 1616579889.7433
MEM 10315.792969 1616579889.8436
MEM 10342.468750 1616579889.9438
MEM 10426.257812 1616579890.0441
MEM 10526.289062 1616579890.1444
MEM 10526.289062 1616579890.2447
MEM 10526.289062 1616579890.3449
MEM 10626.320312 1616579890.4452
MEM 10626.320312 1616579890.5454
MEM 10682.695312 1616579890.6457
MEM 10783.695312 1616579890.7460
MEM 10903.484375 1616579890.8462
MEM 10903.484375 1616579890.9464
MEM 10940.347656 1616579891.0467
MEM 11003.718750 1616579891.1469
MEM 11092.632812 1616579891.2471
MEM 11134.128906 1616579891.3474
MEM 11260.363281 1616579891.4476
MEM 11322.226562 1616579891.5479
MEM 11384.359375 1616579891.6481
MEM 11446.234375 1616579891.7484
MEM 11474.593750 1616579891.8486
MEM 11508.367188 1616579891.9489
MEM 11570.242188 1616579892.0491
MEM 11632.375000 1616579892.1494
MEM 11696.312500 1616579892.2497
MEM 11696.312500 1616579892.3499
MEM 11760.250000 1616579892.4502
MEM 11824.445312 1616579892.5505
MEM 11888.382812 1616579892.6508
MEM 11049.687500 1616579892.7511
MEM 10315.710938 1616579892.8514
MEM 10411.996094 1616579892.9517
MEM 10505.324219 1616579893.0519
MEM 10516.152344 1616579893.1522
MEM 10516.152344 1616579893.2525
MEM 10617.988281 1616579893.3527
MEM 10617.988281 1616579893.4530
MEM 10635.777344 1616579893.5533
MEM 10698.593750 1616579893.6535
MEM 10795.000000 1616579893.7538
MEM 10880.062500 1616579893.8540
MEM 10956.070312 1616579893.9543
MEM 10994.468750 1616579894.0545
MEM 11108.625000 1616579894.1548
MEM 11202.914062 1616579894.2550
MEM 11202.914062 1616579894.3552
MEM 11301.644531 1616579894.4555
MEM 11303.707031 1616579894.5557
MEM 11367.644531 1616579894.6560
MEM 11367.644531 1616579894.7562
MEM 11431.582031 1616579894.8565
MEM 11431.582031 1616579894.9568
MEM 11495.519531 1616579895.0570
MEM 11495.519531 1616579895.1573
MEM 11558.941406 1616579895.2576
MEM 11559.714844 1616579895.3578
MEM 11621.589844 1616579895.4581
MEM 11623.652344 1616579895.5583
MEM 11685.527344 1616579895.6586
MEM 11687.589844 1616579895.7589
MEM 11749.722656 1616579895.8591
MEM 11751.527344 1616579895.9593
MEM 11776.019531 1616579896.0596
MEM 11815.722656 1616579896.1599
MEM 11877.597656 1616579896.2601
MEM 11879.660156 1616579896.3604
MEM 10316.003906 1616579896.4607
MEM 10397.335938 1616579896.5610
MEM 10468.492188 1616579896.6613
MEM 10468.492188 1616579896.7615
MEM 10483.187500 1616579896.8618
MEM 10570.328125 1616579896.9621
MEM 10570.328125 1616579897.0623
MEM 10570.328125 1616579897.1627
MEM 10670.359375 1616579897.2629
MEM 10674.484375 1616579897.3632
MEM 10674.484375 1616579897.4635
MEM 10746.363281 1616579897.5638
MEM 10788.375000 1616579897.6640
MEM 10824.972656 1616579897.7643
MEM 10856.421875 1616579897.8645
MEM 10976.992188 1616579897.9712
MEM 11057.664062 1616579898.0715
MEM 11169.253906 1616579898.1717
MEM 11259.710938 1616579898.2720
MEM 11341.414062 1616579898.3722
MEM 11345.539062 1616579898.4725
MEM 11407.414062 1616579898.5727
MEM 11469.546875 1616579898.6730
MEM 11471.351562 1616579898.7732
MEM 11533.484375 1616579898.8735
MEM 11535.546875 1616579898.9738
MEM 11597.421875 1616579899.0740
MEM 11599.484375 1616579899.1743
MEM 11661.359375 1616579899.2745
MEM 11663.421875 1616579899.3748
MEM 11725.554688 1616579899.4751
MEM 11727.359375 1616579899.5753
MEM 11791.554688 1616579899.6756
MEM 11855.492188 1616579899.7759
MEM 11855.492188 1616579899.8762
MEM 11917.367188 1616579899.9764
MEM 11919.429688 1616579900.0767
MEM 11919.429688 1616579900.1769
MEM 10315.804688 1616579900.2772
MEM 10315.804688 1616579900.3774
MEM 10315.804688 1616579900.4778
MEM 10315.804688 1616579900.5784
MEM 10315.804688 1616579900.6790
MEM 10315.804688 1616579900.7796
MEM 10315.804688 1616579900.8802
MEM 10315.804688 1616579900.9808
MEM 10315.804688 1616579901.0814
MEM 10315.804688 1616579901.1820
MEM 10315.804688 1616579901.2825
MEM 10315.804688 1616579901.3832
MEM 10315.804688 1616579901.4838
MEM 10315.804688 1616579901.5844
MEM 10315.804688 1616579901.6849
MEM 10315.804688 1616579901.7855
MEM 10315.804688 1616579901.8861
MEM 10315.804688 1616579901.9866
MEM 10315.804688 1616579902.0872
MEM 10315.804688 1616579902.1877
MEM 10315.804688 1616579902.2883
MEM 10315.804688 1616579902.3889
MEM 10315.804688 1616579902.4897
MEM 10315.804688 1616579902.5903
MEM 10315.804688 1616579902.6909
MEM 10315.804688 1616579902.7914
MEM 10315.804688 1616579902.8920
MEM 10315.804688 1616579902.9926
MEM 10315.804688 1616579903.0933
MEM 10315.804688 1616579903.1939
MEM 10315.804688 1616579903.2945
MEM 10315.804688 1616579903.3951
MEM 10315.804688 1616579903.4957
MEM 10315.804688 1616579903.5962
MEM 10315.804688 1616579903.6968
MEM 10315.804688 1616579903.7974
MEM 10315.804688 1616579903.8979
MEM 10315.804688 1616579903.9983
MEM 10315.804688 1616579904.0986
MEM 10315.804688 1616579904.1992
MEM 10315.804688 1616579904.2998
MEM 10315.804688 1616579904.4003
MEM 10315.804688 1616579904.5009
MEM 10315.804688 1616579904.6015
MEM 10315.804688 1616579904.7020
MEM 10315.804688 1616579904.8026
MEM 10315.804688 1616579904.9028
MEM 10315.804688 1616579905.0030
MEM 10315.804688 1616579905.1033
MEM 10315.804688 1616579905.2035
MEM 10315.804688 1616579905.3038
MEM 10315.906250 1616579905.4040
MEM 10338.074219 1616579905.5043
MEM 10369.785156 1616579905.6046
MEM 10398.917969 1616579905.7048
MEM 10428.050781 1616579905.8051
MEM 10457.183594 1616579905.9053
MEM 10488.894531 1616579906.0056
MEM 10518.027344 1616579906.1058
MEM 10547.160156 1616579906.2061
MEM 10578.871094 1616579906.3063
MEM 10608.003906 1616579906.4066
MEM 10637.394531 1616579906.5068
MEM 10698.363281 1616579906.6071
MEM 10702.488281 1616579906.7073
MEM 10702.488281 1616579906.8076
MEM 10702.488281 1616579906.9079
MEM 10802.519531 1616579907.0081
MEM 10804.582031 1616579907.1084
MEM 10804.582031 1616579907.2086
MEM 10804.582031 1616579907.3089
MEM 10908.480469 1616579907.4092
MEM 10908.480469 1616579907.5094
MEM 11008.511719 1616579907.6097
MEM 11012.378906 1616579907.7100
MEM 11012.378906 1616579907.8103
MEM 11112.410156 1616579907.9105
MEM 11114.472656 1616579908.0108
MEM 11114.472656 1616579908.1110
MEM 11214.503906 1616579908.2114
MEM 11218.371094 1616579908.3117
MEM 11232.808594 1616579908.4119
MEM 11358.609375 1616579908.5122
MEM 11413.218750 1616579908.6125
MEM 11454.703125 1616579908.7127
MEM 11614.496094 1616579908.8130
MEM 11700.824219 1616579908.9132
MEM 11738.699219 1616579909.0135
MEM 11775.562500 1616579909.1137
MEM 11901.589844 1616579909.2140
MEM 11901.589844 1616579909.3142
MEM 11324.156250 1616579909.4145
MEM 11324.156250 1616579909.5148
MEM 11367.457031 1616579909.6152
MEM 11452.488281 1616579909.7154
MEM 11541.656250 1616579909.8157
MEM 11625.398438 1616579909.9159
MEM 11706.570312 1616579910.0162
MEM 11757.093750 1616579910.1164
MEM 11851.187500 1616579910.2166
MEM 11935.671875 1616579910.3169
MEM 11358.117188 1616579910.4171
MEM 11358.117188 1616579910.5174
MEM 11358.117188 1616579910.6177
MEM 11427.683594 1616579910.7179
MEM 11552.699219 1616579910.8182
MEM 11687.710938 1616579910.9184
MEM 11775.843750 1616579911.0187
MEM 11910.078125 1616579911.1189
MEM 11957.750000 1616579911.2192
MEM 11380.386719 1616579911.3194
MEM 11380.386719 1616579911.4200
MEM 11380.386719 1616579911.5205
MEM 11380.386719 1616579911.6211
MEM 11380.386719 1616579911.7217
MEM 11380.386719 1616579911.8223
MEM 11380.386719 1616579911.9230
MEM 11380.386719 1616579912.0235
MEM 11380.386719 1616579912.1241
MEM 11380.386719 1616579912.2247
MEM 11380.386719 1616579912.3253
MEM 11380.386719 1616579912.4259
MEM 11380.386719 1616579912.5265
MEM 11380.386719 1616579912.6271
MEM 11380.386719 1616579912.7277
MEM 11380.386719 1616579912.8283
MEM 11380.386719 1616579912.9289
MEM 11380.386719 1616579913.0295
MEM 11380.386719 1616579913.1300
MEM 11380.386719 1616579913.2305
MEM 11380.386719 1616579913.3312
MEM 11380.386719 1616579913.4318
MEM 11380.386719 1616579913.5324
MEM 11380.386719 1616579913.6330
MEM 11380.386719 1616579913.7336
MEM 11380.386719 1616579913.8342
MEM 11380.386719 1616579913.9348
MEM 11380.386719 1616579914.0352
MEM 11380.386719 1616579914.1356
MEM 11380.386719 1616579914.2358
MEM 11380.386719 1616579914.3361
MEM 11380.386719 1616579914.4364
MEM 11380.386719 1616579914.5367
MEM 11380.386719 1616579914.6370
MEM 11380.386719 1616579914.7376
MEM 11380.386719 1616579914.8381
MEM 11380.386719 1616579914.9383
MEM 11380.386719 1616579915.0386
MEM 11380.386719 1616579915.1388
MEM 11380.386719 1616579915.2391
MEM 11380.386719 1616579915.3393
MEM 11380.386719 1616579915.4395
MEM 11380.386719 1616579915.5398
MEM 11380.386719 1616579915.6400
MEM 11380.386719 1616579915.7403
MEM 11380.386719 1616579915.8406
MEM 11380.453125 1616579915.9408
MEM 11416.007812 1616579916.0411
MEM 11569.871094 1616579916.1413
MEM 11679.667969 1616579916.2416
MEM 11743.605469 1616579916.3418
MEM 11745.667969 1616579916.4421
MEM 11745.667969 1616579916.5423
MEM 11807.800781 1616579916.6426
MEM 11809.605469 1616579916.7428
MEM 11809.605469 1616579916.8430
MEM 11873.800781 1616579916.9433
MEM 11935.675781 1616579917.0436
MEM 11937.738281 1616579917.1438
MEM 12001.675781 1616579917.2441
MEM 12063.550781 1616579917.3444
MEM 12065.613281 1616579917.4446
MEM 12127.746094 1616579917.5449
MEM 12129.550781 1616579917.6451
MEM 12193.746094 1616579917.7454
MEM 12193.746094 1616579917.8456
MEM 12257.683594 1616579917.9459
MEM 12047.328125 1616579918.0462
MEM 11417.078125 1616579918.1465
MEM 11417.078125 1616579918.2468
MEM 11442.296875 1616579918.3470
MEM 11569.601562 1616579918.4474
MEM 11652.839844 1616579918.5476
MEM 11684.800781 1616579918.6478
MEM 11733.257812 1616579918.7481
MEM 11795.132812 1616579918.8483
MEM 11857.007812 1616579918.9486
MEM 11914.242188 1616579919.0489
MEM 11919.140625 1616579919.1491
MEM 11981.015625 1616579919.2494
MEM 12043.148438 1616579919.3496
MEM 12105.023438 1616579919.4499
MEM 12105.023438 1616579919.5502
MEM 12167.156250 1616579919.6504
MEM 12229.031250 1616579919.7507
MEM 12234.703125 1616579919.8510
MEM 12291.164062 1616579919.9513
MEM 11386.007812 1616579920.0516
MEM 11386.007812 1616579920.1519
MEM 11386.007812 1616579920.2521
MEM 11496.308594 1616579920.3524
MEM 11611.250000 1616579920.4526
MEM 11686.734375 1616579920.5528
MEM 11739.300781 1616579920.6531
MEM 11795.761719 1616579920.7533
MEM 11801.433594 1616579920.8535
MEM 11863.308594 1616579920.9538
MEM 11925.441406 1616579921.0541
MEM 11925.441406 1616579921.1543
MEM 11987.316406 1616579921.2546
MEM 12049.191406 1616579921.3549
MEM 12087.089844 1616579921.4550
MEM 12111.324219 1616579921.5553
MEM 12173.199219 1616579921.6556
MEM 12173.199219 1616579921.7558
MEM 12235.332031 1616579921.8561
